payment_id,loan_id,due_date,paid_date,amount_due,amount_paid
P0017669,L001183,2025-09-13,,1230,0
P0017670,L001183,2025-10-13,,1230,0
P0017671,L001183,2025-11-13,,1230,0
P0017672,L001183,2025-12-13,,1230,0
P0017673,L001183,2026-01-13,,1230,0
P0017674,L001183,2026-02-13,,1230,0
P0017675,L001183,2026-03-13,,1230,0
P0017676,L001183,2026-04-13,,1230,0
P0017677,L001183,2026-05-13,,1230,0
P0017678,L001183,2026-06-13,,1230,0
P0017679,L001183,2026-07-13,,1230,0
P0017680,L001183,2026-08-13,,1230,0
P0017681,L001183,2026-09-13,,1230,0
P0017682,L001183,2026-10-13,,1230,0
P0017683,L001183,2026-11-13,,1230,0
P0017684,L001183,2026-12-13,,1230,0
P0017685,L001183,2027-01-13,,1230,0
P0017686,L001183,2027-02-13,,1230,0
P0017687,L001183,2027-03-13,,1230,0
P0017688,L001184,2025-02-20,2025-03-01,1973,1973
P0017689,L001184,2025-03-20,2025-03-25,1973,1973
P0017690,L001184,2025-04-20,,1973,0
P0017691,L001184,2025-05-20,,1973,0
P0017692,L001184,2025-06-20,,1973,0
P0017693,L001184,2025-07-20,,1973,0
P0017694,L001184,2025-08-20,,1973,0
P0017695,L001184,2025-09-20,,1973,0
P0017696,L001184,2025-10-20,,1973,0
P0017697,L001184,2025-11-20,,1973,0
P0017698,L001184,2025-12-20,,1973,0
P0017699,L001184,2026-01-20,,1973,0
P0017700,L001184,2026-02-20,,1973,0
P0017701,L001184,2026-03-20,,1973,0
P0017702,L001184,2026-04-20,,1973,0
P0017703,L001184,2026-05-20,,1973,0
P0017704,L001184,2026-06-20,,1973,0
P0017705,L001184,2026-07-20,,1973,0
P0017706,L001184,2026-08-20,,1973,0
P0017707,L001184,2026-09-20,,1973,0
P0017708,L001184,2026-10-20,,1973,0
P0017709,L001184,2026-11-20,,1973,0
P0017710,L001184,2026-12-20,,1973,0
P0017711,L001184,2027-01-20,,1973,0
P0017712,L001185,2025-02-21,2025-03-02,4054,4054
P0017713,L001185,2025-03-21,2025-03-26,4054,4054
P0017714,L001185,2025-04-21,,4054,0
P0017715,L001185,2025-05-21,,4054,0
P0017716,L001185,2025-06-21,,4054,0
P0017717,L001185,2025-07-21,,4054,0
P0017718,L001186,2025-04-14,,3774,0
P0017719,L001186,2025-05-14,,3774,0
P0017720,L001186,2025-06-14,,3774,0
P0017721,L001186,2025-07-14,,3774,0
P0017722,L001186,2025-08-14,,3774,0
P0017723,L001186,2025-09-14,,3774,0
P0017724,L001186,2025-10-14,,3774,0
P0017725,L001186,2025-11-14,,3774,0
P0017726,L001186,2025-12-14,,3774,0
P0017727,L001186,2026-01-14,,3774,0
P0017728,L001186,2026-02-14,,3774,0
P0017729,L001186,2026-03-14,,3774,0
P0017730,L001187,2023-06-30,2023-07-08,1605,1605
P0017731,L001187,2023-07-30,2023-07-31,1605,1605
P0017732,L001187,2023-08-30,2023-09-01,1605,1605
P0017733,L001187,2023-09-30,2023-10-07,1605,1605
P0017734,L001187,2023-10-30,2023-11-02,1605,1605
P0017735,L001187,2023-11-30,2023-12-01,1605,1605
P0017736,L001187,2023-12-30,2024-01-06,1605,1605
P0017737,L001187,2024-01-30,2024-02-03,1605,1605
P0017738,L001187,2024-02-29,2024-03-10,1605,1605
P0017739,L001187,2024-03-30,2024-04-09,1605,1605
P0017740,L001187,2024-04-30,2024-05-02,1605,1605
P0017741,L001187,2024-05-30,2024-06-06,1605,1605
P0017742,L001187,2024-06-30,2024-07-01,1605,1605
P0017743,L001187,2024-07-30,2024-08-07,1605,1605
P0017744,L001187,2024-08-30,2024-09-02,1605,1605
P0017745,L001187,2024-09-30,2024-10-02,1605,1605
P0017746,L001187,2024-10-30,2024-11-01,1605,1605
P0017747,L001187,2024-11-30,2024-12-10,1605,1605
P0017748,L001188,2024-09-17,2024-09-21,1353,1353
P0017749,L001188,2024-10-17,2024-10-17,1353,1353
P0017750,L001188,2024-11-17,2024-11-19,1353,1353
P0017751,L001188,2024-12-17,2024-12-20,1353,1353
P0017752,L001188,2025-01-17,2025-01-26,1353,1353
P0017753,L001188,2025-02-17,2025-02-20,1353,1353
P0017754,L001188,2025-03-17,2025-03-23,1353,1353
P0017755,L001188,2025-04-17,,1353,0
P0017756,L001188,2025-05-17,,1353,0
P0017757,L001188,2025-06-17,,1353,0
P0017758,L001188,2025-07-17,,1353,0
P0017759,L001188,2025-08-17,,1353,0
P0017760,L001188,2025-09-17,,1353,0
P0017761,L001188,2025-10-17,,1353,0
P0017762,L001188,2025-11-17,,1353,0
P0017763,L001188,2025-12-17,,1353,0
P0017764,L001188,2026-01-17,,1353,0
P0017765,L001188,2026-02-17,,1353,0
P0017766,L001188,2026-03-17,,1353,0
P0017767,L001188,2026-04-17,,1353,0
P0017768,L001188,2026-05-17,,1353,0
P0017769,L001188,2026-06-17,,1353,0
P0017770,L001188,2026-07-17,,1353,0
P0017771,L001188,2026-08-17,,1353,0
P0017772,L001189,2024-12-19,2024-12-29,1997,1997
P0017773,L001189,2025-01-19,2025-01-21,1997,1997
P0017774,L001189,2025-02-19,2025-02-26,1997,1997
P0017775,L001189,2025-03-19,2025-03-25,1997,1997
P0017776,L001189,2025-04-19,,1997,0
P0017777,L001189,2025-05-19,,1997,0
P0017778,L001189,2025-06-19,,1997,0
P0017779,L001189,2025-07-19,,1997,0
P0017780,L001189,2025-08-19,,1997,0
P0017781,L001189,2025-09-19,,1997,0
P0017782,L001189,2025-10-19,,1997,0
P0017783,L001189,2025-11-19,,1997,0
P0017784,L001189,2025-12-19,,1997,0
P0017785,L001189,2026-01-19,,1997,0
P0017786,L001189,2026-02-19,,1997,0
P0017787,L001189,2026-03-19,,1997,0
P0017788,L001189,2026-04-19,,1997,0
P0017789,L001189,2026-05-19,,1997,0
P0017790,L001189,2026-06-19,,1997,0
P0017791,L001189,2026-07-19,,1997,0
P0017792,L001189,2026-08-19,,1997,0
P0017793,L001189,2026-09-19,,1997,0
P0017794,L001189,2026-10-19,,1997,0
P0017795,L001189,2026-11-19,,1997,0
P0017796,L001190,2024-05-21,2024-05-22,3166,3166
P0017797,L001190,2024-06-21,2024-06-28,3166,3166
P0017798,L001190,2024-07-21,2024-07-27,3166,3166
P0017799,L001190,2024-08-21,2024-08-25,3166,3166
P0017800,L001190,2024-09-21,2024-09-21,3166,3166
P0017801,L001190,2024-10-21,2024-10-31,3166,3166
P0017802,L001191,2024-05-20,2024-05-24,598,598
P0017803,L001191,2024-06-20,2024-06-20,598,598
P0017804,L001191,2024-07-20,2024-07-24,598,598
P0017805,L001191,2024-08-20,2024-08-26,598,598
P0017806,L001191,2024-09-20,2024-09-25,598,598
P0017807,L001191,2024-10-20,2024-10-30,598,598
P0017808,L001191,2024-11-20,2024-11-25,598,598
P0017809,L001191,2024-12-20,2024-12-21,598,598
P0017810,L001191,2025-01-20,2025-01-21,598,598
P0017811,L001191,2025-02-20,2025-02-22,598,598
P0017812,L001191,2025-03-20,2025-03-28,598,598
P0017813,L001191,2025-04-20,,598,0
P0017814,L001191,2025-05-20,,598,0
P0017815,L001191,2025-06-20,,598,0
P0017816,L001191,2025-07-20,,598,0
P0017817,L001191,2025-08-20,,598,0
P0017818,L001191,2025-09-20,,598,0
P0017819,L001191,2025-10-20,,598,0
P0017820,L001191,2025-11-20,,598,0
P0017821,L001191,2025-12-20,,598,0
P0017822,L001191,2026-01-20,,598,0
P0017823,L001191,2026-02-20,,598,0
P0017824,L001191,2026-03-20,,598,0
P0017825,L001191,2026-04-20,,598,0
P0017826,L001192,2023-07-18,2023-07-24,1400,1400
P0017827,L001192,2023-08-18,2023-08-21,1400,1400
P0017828,L001192,2023-09-18,2023-09-26,1400,1400
P0017829,L001192,2023-10-18,2023-10-19,1400,1400
P0017830,L001192,2023-11-18,2023-11-19,1400,1400
P0017831,L001192,2023-12-18,2023-12-18,1400,1400
P0017832,L001192,2024-01-18,2024-01-23,1400,1400
P0017833,L001192,2024-02-18,2024-02-18,1400,1400
P0017834,L001192,2024-03-18,2024-03-20,1400,1400
P0017835,L001192,2024-04-18,2024-04-20,1400,1400
P0017836,L001192,2024-05-18,2024-05-26,1400,1400
P0017837,L001192,2024-06-18,2024-06-27,1400,1400
P0017838,L001192,2024-07-18,2024-07-20,1400,1400
P0017839,L001192,2024-08-18,2024-08-18,1400,1400
P0017840,L001192,2024-09-18,2024-09-25,1400,1400
P0017841,L001192,2024-10-18,2024-10-28,1400,1400
P0017842,L001192,2024-11-18,2024-11-22,1400,1400
P0017843,L001192,2024-12-18,2024-12-28,1400,1400
P0017844,L001193,2024-10-05,2024-10-15,1159,1159
P0017845,L001193,2024-11-05,2024-11-10,1159,1159
P0017846,L001193,2024-12-05,2024-12-14,1159,1159
P0017847,L001193,2025-01-05,2025-01-10,1159,1159
P0017848,L001193,2025-02-05,2025-02-07,1159,1159
P0017849,L001193,2025-03-05,2025-03-13,1159,1159
P0017850,L001193,2025-04-05,2025-04-07,1159,1159
P0017851,L001193,2025-05-05,,1159,0
P0017852,L001193,2025-06-05,,1159,0
P0017853,L001193,2025-07-05,,1159,0
P0017854,L001193,2025-08-05,,1159,0
P0017855,L001193,2025-09-05,,1159,0
P0017856,L001194,2024-09-10,2024-09-17,812,812
P0017857,L001194,2024-10-10,2024-10-16,812,812
P0017858,L001194,2024-11-10,2024-11-17,812,812
P0017859,L001194,2024-12-10,2024-12-17,812,812
P0017860,L001194,2025-01-10,2025-01-14,812,812
P0017861,L001194,2025-02-10,2025-02-12,812,812
P0017862,L001194,2025-03-10,2025-03-13,812,812
P0017863,L001194,2025-04-10,,812,0
P0017864,L001194,2025-05-10,,812,0
P0017865,L001194,2025-06-10,,812,0
P0017866,L001194,2025-07-10,,812,0
P0017867,L001194,2025-08-10,,812,0
P0017868,L001195,2025-02-22,2025-02-25,5545,5545
P0017869,L001195,2025-03-22,2025-03-27,5545,5545
P0017870,L001195,2025-04-22,,5545,0
P0017871,L001195,2025-05-22,,5545,0
P0017872,L001195,2025-06-22,,5545,0
P0017873,L001195,2025-07-22,,5545,0
P0017874,L001196,2024-08-17,2024-08-21,2738,2738
P0017875,L001196,2024-09-17,2024-09-20,2738,2738
P0017876,L001196,2024-10-17,2024-10-20,2738,2738
P0017877,L001196,2024-11-17,2024-11-27,2738,2738
P0017878,L001196,2024-12-17,2024-12-24,2738,2738
P0017879,L001196,2025-01-17,2025-01-20,2738,2738
P0017880,L001196,2025-02-17,2025-02-19,2738,2738
P0017881,L001196,2025-03-17,2025-03-24,2738,2738
P0017882,L001196,2025-04-17,,2738,0
P0017883,L001196,2025-05-17,,2738,0
P0017884,L001196,2025-06-17,,2738,0
P0017885,L001196,2025-07-17,,2738,0
P0017886,L001197,2024-06-15,2024-06-23,824,824
P0017887,L001197,2024-07-15,2024-07-18,824,824
P0017888,L001197,2024-08-15,2024-08-24,824,824
P0017889,L001197,2024-09-15,2024-09-21,824,824
P0017890,L001197,2024-10-15,2024-10-24,824,824
P0017891,L001197,2024-11-15,2024-11-17,824,824
P0017892,L001197,2024-12-15,2024-12-16,824,824
P0017893,L001197,2025-01-15,2025-01-20,824,824
P0017894,L001197,2025-02-15,2025-02-16,824,824
P0017895,L001197,2025-03-15,2025-03-15,824,824
P0017896,L001197,2025-04-15,2025-04-15,824,824
P0017897,L001197,2025-05-15,,824,0
P0017898,L001197,2025-06-15,,824,0
P0017899,L001197,2025-07-15,,824,0
P0017900,L001197,2025-08-15,,824,0
P0017901,L001197,2025-09-15,,824,0
P0017902,L001197,2025-10-15,,824,0
P0017903,L001197,2025-11-15,,824,0
P0017904,L001198,2025-02-02,2025-02-04,1364,1364
P0017905,L001198,2025-03-02,2025-03-08,1364,1364
P0017906,L001198,2025-04-02,2025-04-02,1364,1364
P0017907,L001198,2025-05-02,,1364,0
P0017908,L001198,2025-06-02,,1364,0
P0017909,L001198,2025-07-02,,1364,0
P0017910,L001198,2025-08-02,,1364,0
P0017911,L001198,2025-09-02,,1364,0
P0017912,L001198,2025-10-02,,1364,0
P0017913,L001198,2025-11-02,,1364,0
P0017914,L001198,2025-12-02,,1364,0
P0017915,L001198,2026-01-02,,1364,0
P0017916,L001198,2026-02-02,,1364,0
P0017917,L001198,2026-03-02,,1364,0
P0017918,L001198,2026-04-02,,1364,0
P0017919,L001198,2026-05-02,,1364,0
P0017920,L001198,2026-06-02,,1364,0
P0017921,L001198,2026-07-02,,1364,0
P0017922,L001198,2026-08-02,,1364,0
P0017923,L001198,2026-09-02,,1364,0
P0017924,L001198,2026-10-02,,1364,0
P0017925,L001198,2026-11-02,,1364,0
P0017926,L001198,2026-12-02,,1364,0
P0017927,L001198,2027-01-02,,1364,0
P0017928,L001199,2023-12-02,2023-12-09,770,770
P0017929,L001199,2024-01-02,2024-01-09,770,770
P0017930,L001199,2024-02-02,2024-02-04,770,770
P0017931,L001199,2024-03-02,2024-03-03,770,770
P0017932,L001199,2024-04-02,2024-04-06,770,770
P0017933,L001199,2024-05-02,2024-05-05,770,770
P0017934,L001199,2024-06-02,2024-06-12,770,770
P0017935,L001199,2024-07-02,2024-07-12,770,770
P0017936,L001199,2024-08-02,2024-08-06,770,770
P0017937,L001199,2024-09-02,2024-09-10,770,770
P0017938,L001199,2024-10-02,2024-10-08,770,770
P0017939,L001199,2024-11-02,2024-11-11,770,770
P0017940,L001199,2024-12-02,2024-12-12,770,770
P0017941,L001199,2025-01-02,2025-01-08,770,770
P0017942,L001199,2025-02-02,2025-02-07,770,770
P0017943,L001199,2025-03-02,2025-03-05,770,770
P0017944,L001199,2025-04-02,2025-04-09,770,770
P0017945,L001199,2025-05-02,,770,0
P0017946,L001199,2025-06-02,,770,0
P0017947,L001199,2025-07-02,,770,0
P0017948,L001199,2025-08-02,,770,0
P0017949,L001199,2025-09-02,,770,0
P0017950,L001199,2025-10-02,,770,0
P0017951,L001199,2025-11-02,,770,0
P0017952,L001200,2025-03-10,2025-03-11,1119,1119
P0017953,L001200,2025-04-10,2025-04-15,1119,1119
P0017954,L001200,2025-05-10,,1119,0
P0017955,L001200,2025-06-10,,1119,0
P0017956,L001200,2025-07-10,,1119,0
P0017957,L001200,2025-08-10,,1119,0
P0017958,L001201,2024-06-22,2024-06-27,1025,1025
P0017959,L001201,2024-07-22,2024-07-29,1025,1025
P0017960,L001201,2024-08-22,2024-08-25,1025,1025
P0017961,L001201,2024-09-22,2024-09-23,1025,1025
P0017962,L001201,2024-10-22,2024-10-22,1025,1025
P0017963,L001201,2024-11-22,2024-11-27,1025,1025
P0017964,L001202,2023-12-10,2023-12-12,308,308
P0017965,L001202,2024-01-10,2024-01-10,308,308
P0017966,L001202,2024-02-10,2024-02-18,308,308
P0017967,L001202,2024-03-10,2024-03-19,308,308
P0017968,L001202,2024-04-10,2024-04-18,308,308
P0017969,L001202,2024-05-10,2024-05-13,308,308
P0017970,L001202,2024-06-10,2024-06-11,308,308
P0017971,L001202,2024-07-10,2024-07-18,308,308
P0017972,L001202,2024-08-10,2024-08-17,308,308
P0017973,L001202,2024-09-10,2024-09-13,308,308
P0017974,L001202,2024-10-10,2024-10-10,308,308
P0017975,L001202,2024-11-10,2024-11-20,308,308
P0017976,L001202,2024-12-10,2024-12-19,308,308
P0017977,L001202,2025-01-10,2025-01-15,308,308
P0017978,L001202,2025-02-10,2025-02-10,308,308
P0017979,L001202,2025-03-10,2025-03-17,308,308
P0017980,L001202,2025-04-10,,308,0
P0017981,L001202,2025-05-10,,308,0
P0017982,L001202,2025-06-10,,308,0
P0017983,L001202,2025-07-10,,308,0
P0017984,L001202,2025-08-10,,308,0
P0017985,L001202,2025-09-10,,308,0
P0017986,L001202,2025-10-10,,308,0
P0017987,L001202,2025-11-10,,308,0
P0017988,L001203,2023-02-27,2023-03-02,315,315
P0017989,L001203,2023-03-27,2023-03-30,315,315
P0017990,L001203,2023-04-27,2023-05-04,315,315
P0017991,L001203,2023-05-27,2023-06-03,315,315
P0017992,L001203,2023-06-27,2023-06-30,315,315
P0017993,L001203,2023-07-27,2023-07-28,315,315
P0017994,L001203,2023-08-27,2023-08-29,315,315
P0017995,L001203,2023-09-27,2023-10-06,315,315
P0017996,L001203,2023-10-27,2023-11-03,315,315
P0017997,L001203,2023-11-27,2023-11-30,315,315
P0017998,L001203,2023-12-27,2023-12-31,315,315
P0017999,L001203,2024-01-27,2024-01-28,315,315
P0018000,L001203,2024-02-27,2024-03-02,315,315
P0018001,L001203,2024-03-27,2024-04-04,315,315
P0018002,L001203,2024-04-27,2024-05-02,315,315
P0018003,L001203,2024-05-27,2024-05-27,315,315
P0018004,L001203,2024-06-27,2024-06-29,315,315
P0018005,L001203,2024-07-27,2024-08-06,315,315
P0018006,L001204,2025-01-27,2025-02-03,99,99
P0018007,L001204,2025-02-27,2025-03-09,99,99
P0018008,L001204,2025-03-27,2025-04-01,99,99
P0018009,L001204,2025-04-27,,99,0
P0018010,L001204,2025-05-27,,99,0
P0018011,L001204,2025-06-27,,99,0
P0018012,L001204,2025-07-27,,99,0
P0018013,L001204,2025-08-27,,99,0
P0018014,L001204,2025-09-27,,99,0
P0018015,L001204,2025-10-27,,99,0
P0018016,L001204,2025-11-27,,99,0
P0018017,L001204,2025-12-27,,99,0
P0018018,L001204,2026-01-27,,99,0
P0018019,L001204,2026-02-27,,99,0
P0018020,L001204,2026-03-27,,99,0
P0018021,L001204,2026-04-27,,99,0
P0018022,L001204,2026-05-27,,99,0
P0018023,L001204,2026-06-27,,99,0
P0018024,L001204,2026-07-27,,99,0
P0018025,L001204,2026-08-27,,99,0
P0018026,L001204,2026-09-27,,99,0
P0018027,L001204,2026-10-27,,99,0
P0018028,L001204,2026-11-27,,99,0
P0018029,L001204,2026-12-27,,99,0
P0018030,L001205,2024-02-01,2024-02-10,4127,4127
P0018031,L001205,2024-03-01,2024-03-11,4127,4127
P0018032,L001205,2024-04-01,2024-04-01,4127,4127
P0018033,L001205,2024-05-01,2024-05-09,4127,4127
P0018034,L001205,2024-06-01,2024-06-03,4127,4127
P0018035,L001205,2024-07-01,2024-07-07,4127,4127
P0018036,L001205,2024-08-01,2024-08-09,4127,4127
P0018037,L001205,2024-09-01,2024-09-01,4127,4127
P0018038,L001205,2024-10-01,2024-10-01,4127,4127
P0018039,L001205,2024-11-01,2024-11-10,4127,4127
P0018040,L001205,2024-12-01,2024-12-01,4127,4127
P0018041,L001205,2025-01-01,2025-01-08,4127,4127
P0018042,L001205,2025-02-01,2025-02-03,4127,4127
P0018043,L001205,2025-03-01,2025-03-03,4127,4127
P0018044,L001205,2025-04-01,2025-04-01,4127,4127
P0018045,L001205,2025-05-01,,4127,0
P0018046,L001205,2025-06-01,,4127,0
P0018047,L001205,2025-07-01,,4127,0
P0018048,L001206,2024-08-05,2024-08-13,1626,1626
P0018049,L001206,2024-09-05,2024-09-15,1626,1626
P0018050,L001206,2024-10-05,2024-10-15,1626,1626
P0018051,L001206,2024-11-05,2024-11-12,1626,1626
P0018052,L001206,2024-12-05,2024-12-06,1626,1626
P0018053,L001206,2025-01-05,2025-01-07,1626,1626
P0018054,L001206,2025-02-05,2025-02-06,1626,1626
P0018055,L001206,2025-03-05,2025-03-13,1626,1626
P0018056,L001206,2025-04-05,2025-04-14,1626,1626
P0018057,L001206,2025-05-05,,1626,0
P0018058,L001206,2025-06-05,,1626,0
P0018059,L001206,2025-07-05,,1626,0
P0018060,L001206,2025-08-05,,1626,0
P0018061,L001206,2025-09-05,,1626,0
P0018062,L001206,2025-10-05,,1626,0
P0018063,L001206,2025-11-05,,1626,0
P0018064,L001206,2025-12-05,,1626,0
P0018065,L001206,2026-01-05,,1626,0
P0018066,L001206,2026-02-05,,1626,0
P0018067,L001206,2026-03-05,,1626,0
P0018068,L001206,2026-04-05,,1626,0
P0018069,L001206,2026-05-05,,1626,0
P0018070,L001206,2026-06-05,,1626,0
P0018071,L001206,2026-07-05,,1626,0
P0018072,L001207,2023-03-12,2023-03-16,4500,4500
P0018073,L001207,2023-04-12,2023-04-17,4500,4500
P0018074,L001207,2023-05-12,2023-05-14,4500,4500
P0018075,L001207,2023-06-12,2023-06-15,4500,4500
P0018076,L001207,2023-07-12,2023-07-21,4500,4500
P0018077,L001207,2023-08-12,2023-08-22,4500,4500
P0018078,L001208,2024-01-26,2024-01-31,405,405
P0018079,L001208,2024-02-26,2024-03-06,405,405
P0018080,L001208,2024-03-26,2024-04-01,405,405
P0018081,L001208,2024-04-26,2024-04-26,405,405
P0018082,L001208,2024-05-26,2024-05-28,405,405
P0018083,L001208,2024-06-26,2024-06-29,405,405
P0018084,L001208,2024-07-26,2024-07-29,405,405
P0018085,L001208,2024-08-26,2024-08-27,405,405
P0018086,L001208,2024-09-26,2024-10-01,405,405
P0018087,L001208,2024-10-26,2024-11-04,405,405
P0018088,L001208,2024-11-26,2024-12-05,405,405
P0018089,L001208,2024-12-26,2025-01-03,405,405
P0018090,L001208,2025-01-26,2025-02-02,405,405
P0018091,L001208,2025-02-26,2025-03-03,405,405
P0018092,L001208,2025-03-26,2025-03-27,405,405
P0018093,L001208,2025-04-26,,405,0
P0018094,L001208,2025-05-26,,405,0
P0018095,L001208,2025-06-26,,405,0
P0018096,L001208,2025-07-26,,405,0
P0018097,L001208,2025-08-26,,405,0
P0018098,L001208,2025-09-26,,405,0
P0018099,L001208,2025-10-26,,405,0
P0018100,L001208,2025-11-26,,405,0
P0018101,L001208,2025-12-26,,405,0
P0018102,L001209,2023-05-11,2023-05-18,1120,1120
P0018103,L001209,2023-06-11,2023-06-16,1120,1120
P0018104,L001209,2023-07-11,2023-07-18,1120,1120
P0018105,L001209,2023-08-11,2023-08-20,1120,1120
P0018106,L001209,2023-09-11,2023-09-11,1120,1120
P0018107,L001209,2023-10-11,2023-10-14,1120,1120
P0018108,L001209,2023-11-11,2023-11-13,1120,1120
P0018109,L001209,2023-12-11,2023-12-14,1120,1120
P0018110,L001209,2024-01-11,2024-01-11,1120,1120
P0018111,L001209,2024-02-11,2024-02-19,1120,1120
P0018112,L001209,2024-03-11,2024-03-19,1120,1120
P0018113,L001209,2024-04-11,2024-04-19,1120,1120
P0018114,L001209,2024-05-11,2024-05-11,1120,1120
P0018115,L001209,2024-06-11,2024-06-17,1120,1120
P0018116,L001209,2024-07-11,2024-07-11,1120,1120
P0018117,L001209,2024-08-11,2024-08-20,1120,1120
P0018118,L001209,2024-09-11,2024-09-15,1120,1120
P0018119,L001209,2024-10-11,2024-10-12,1120,1120
P0018120,L001210,2024-09-22,2024-09-29,4271,4271
P0018121,L001210,2024-10-22,2024-10-27,4271,4271
P0018122,L001210,2024-11-22,2024-11-22,4271,4271
P0018123,L001210,2024-12-22,2024-12-24,4271,4271
P0018124,L001210,2025-01-22,2025-01-26,4271,4271
P0018125,L001210,2025-02-22,2025-02-23,4271,4271
P0018126,L001210,2025-03-22,2025-03-25,4271,4271
P0018127,L001210,2025-04-22,,4271,0
P0018128,L001210,2025-05-22,,4271,0
P0018129,L001210,2025-06-22,,4271,0
P0018130,L001210,2025-07-22,,4271,0
P0018131,L001210,2025-08-22,,4271,0
P0018132,L001210,2025-09-22,,4271,0
P0018133,L001210,2025-10-22,,4271,0
P0018134,L001210,2025-11-22,,4271,0
P0018135,L001210,2025-12-22,,4271,0
P0018136,L001210,2026-01-22,,4271,0
P0018137,L001210,2026-02-22,,4271,0
P0018138,L001210,2026-03-22,,4271,0
P0018139,L001210,2026-04-22,,4271,0
P0018140,L001210,2026-05-22,,4271,0
P0018141,L001210,2026-06-22,,4271,0
P0018142,L001210,2026-07-22,,4271,0
P0018143,L001210,2026-08-22,,4271,0
P0018144,L001211,2024-09-06,2024-09-06,7532,7532
P0018145,L001211,2024-10-06,2024-10-06,7532,7532
P0018146,L001211,2024-11-06,2024-11-13,7532,7532
P0018147,L001211,2024-12-06,2024-12-14,7532,7532
P0018148,L001211,2025-01-06,2025-01-16,7532,7532
P0018149,L001211,2025-02-06,2025-02-14,7532,7532
P0018150,L001212,2025-05-09,,12408,0
P0018151,L001212,2025-06-09,,12408,0
P0018152,L001212,2025-07-09,,12408,0
P0018153,L001212,2025-08-09,,12408,0
P0018154,L001212,2025-09-09,,12408,0
P0018155,L001212,2025-10-09,,12408,0
P0018156,L001213,2023-03-05,2023-03-11,1031,1031
P0018157,L001213,2023-04-05,2023-04-12,1031,1031
P0018158,L001213,2023-05-05,2023-05-15,1031,1031
