loan_id,customer_id,amount,issue_date,term_months,interest_rate,app_score,status
L001485,C00738,34311,2024-10-11,18,0.012,640,active
L001486,C00739,29682,2024-06-12,12,0.012,633,active
L001487,C00739,55179,2023-06-02,12,0.012,678,closed
L001488,C00739,48525,2024-01-14,18,0.012,654,active
L001489,C00740,28157,2023-02-12,6,0.012,674,closed
L001490,C00740,23522,2023-02-24,12,0.012,618,closed
L001491,C00740,21881,2024-09-24,6,0.012,668,closed
L001492,C00741,9618,2024-12-04,6,0.02,683,active
L001493,C00741,10881,2024-07-20,6,0.02,658,closed
L001494,C00741,19898,2024-12-07,18,0.02,628,active
L001495,C00742,62253,2025-01-15,24,0.012,628,active
L001496,C00743,17185,2024-12-21,12,0.02,633,active
L001497,C00744,43092,2024-11-20,24,0.012,640,active
L001498,C00745,15871,2025-03-16,18,0.02,629,active
L001499,C00745,20228,2025-04-01,12,0.02,650,active
L001500,C00746,35295,2024-11-29,6,0.012,626,active
L001501,C00746,53360,2023-07-18,18,0.012,700,closed
L001502,C00746,33401,2025-03-14,18,0.012,664,active
L001503,C00747,22395,2024-12-25,12,0.012,633,active
L001504,C00748,60029,2023-12-15,12,0.012,642,closed
L001505,C00748,68600,2023-01-24,24,0.012,720,closed
L001506,C00749,2265,2025-03-23,18,0.032,578,active
L001507,C00749,4084,2023-01-25,6,0.032,654,closed
L001508,C00750,17746,2025-01-19,18,0.02,609,active
L001509,C00750,20973,2024-06-08,18,0.02,718,default
L001510,C00750,8140,2025-03-31,18,0.02,645,active
L001511,C00751,51678,2024-01-24,18,0.02,715,active
L001512,C00751,32383,2023-11-12,12,0.02,675,closed
L001513,C00752,38442,2024-12-06,24,0.012,599,active
L001514,C00752,22297,2025-03-12,6,0.012,628,active
L001515,C00752,49371,2024-12-22,24,0.012,631,active
L001516,C00753,49610,2025-02-12,6,0.012,678,active
L001517,C00753,46583,2024-12-13,24,0.012,608,active
L001518,C00754,5205,2024-02-03,24,0.032,667,active
L001519,C00754,4177,2023-01-09,12,0.032,620,closed
L001520,C00755,42437,2025-04-10,6,0.012,628,active
L001521,C00756,25015,2024-10-20,12,0.02,664,active
L001522,C00756,16023,2024-07-14,24,0.02,640,active
L001523,C00756,25732,2024-03-27,24,0.02,680,active
L001524,C00757,16543,2025-04-07,18,0.02,624,active
L001525,C00757,19492,2023-07-29,6,0.02,645,closed
L001526,C00757,29413,2024-10-31,18,0.02,658,active
L001527,C00758,41075,2025-02-06,6,0.012,655,active
L001528,C00758,32071,2025-01-19,12,0.012,673,active
L001529,C00758,34831,2024-10-25,18,0.012,629,active
L001530,C00759,5213,2023-03-20,6,0.02,643,closed
L001531,C00759,10650,2024-06-16,6,0.02,613,closed
L001532,C00760,8424,2023-01-22,18,0.032,664,closed
L001533,C00760,8164,2025-03-20,6,0.032,700,default
L001534,C00760,5759,2023-05-12,6,0.032,715,closed
L001535,C00761,30667,2024-06-16,18,0.02,637,active
L001536,C00762,90240,2024-03-26,6,0.012,631,closed
L001537,C00762,42803,2025-02-25,12,0.012,666,active
L001538,C00762,96456,2024-06-19,18,0.012,685,active
L001539,C00763,17428,2025-02-27,24,0.012,650,active
L001540,C00763,38533,2025-02-24,12,0.012,589,active
L001541,C00764,22028,2025-02-06,6,0.032,592,active
L001542,C00764,5748,2024-07-21,24,0.032,646,active
L001543,C00765,44618,2025-04-14,6,0.012,619,active
L001544,C00765,90014,2025-03-05,6,0.012,677,active
L001545,C00765,89176,2024-12-04,6,0.012,654,active
L001546,C00766,31254,2024-11-25,18,0.02,638,default
L001547,C00766,39792,2024-09-20,12,0.02,657,active
L001548,C00766,31212,2024-12-04,24,0.02,645,active
L001549,C00767,107082,2023-10-31,24,0.012,627,active
L001550,C00767,57873,2024-06-18,18,0.012,628,active
L001551,C00767,61076,2023-05-31,6,0.012,643,closed
L001552,C00768,35928,2025-03-27,12,0.012,692,active
L001553,C00768,24982,2025-03-22,12,0.012,626,active
L001554,C00768,29351,2025-04-04,6,0.012,609,active
L001555,C00769,58174,2023-11-24,6,0.012,681,closed
L001556,C00769,103861,2024-08-19,6,0.012,632,closed
L001557,C00770,9419,2025-03-20,12,0.032,629,active
L001558,C00770,15698,2025-02-17,18,0.032,610,active
L001559,C00770,20641,2025-02-14,6,0.032,598,active
L001560,C00771,18380,2023-04-27,24,0.02,669,active
L001561,C00771,13436,2025-04-04,24,0.02,633,active
L001562,C00772,17137,2025-04-03,12,0.032,606,active
L001563,C00772,11124,2023-05-31,18,0.032,683,default
L001564,C00772,10375,2024-07-17,24,0.032,622,active
L001565,C00773,25049,2023-10-21,24,0.02,689,active
L001566,C00774,30016,2025-03-30,12,0.012,649,active
L001567,C00774,28416,2025-01-22,12,0.012,621,active
L001568,C00774,54813,2024-07-26,12,0.012,605,active
L001569,C00775,7515,2024-10-03,6,0.032,619,closed
L001570,C00775,4950,2023-06-18,12,0.032,697,closed
L001571,C00776,55203,2024-10-20,24,0.02,642,default
L001572,C00776,20027,2023-11-11,24,0.02,650,active
L001573,C00776,51475,2024-08-23,6,0.02,641,default
L001574,C00777,45924,2024-11-21,18,0.012,672,active
L001575,C00778,33320,2024-04-17,24,0.012,677,active
L001576,C00778,73501,2025-02-26,24,0.012,619,active
L001577,C00778,47604,2024-06-04,18,0.012,632,active
L001578,C00779,27074,2024-03-27,18,0.012,653,active
L001579,C00779,36958,2023-05-24,24,0.012,665,active
L001580,C00780,9443,2024-09-23,6,0.032,641,closed
L001581,C00780,17498,2025-03-14,6,0.032,612,active
L001582,C00780,15357,2024-08-18,18,0.032,700,active
L001583,C00781,21868,2023-03-10,12,0.02,668,closed
L001584,C00781,7087,2023-08-26,12,0.02,680,closed
L001585,C00782,34283,2023-10-25,24,0.012,653,active
L001586,C00783,27834,2023-03-23,12,0.02,691,closed
L001587,C00783,14375,2023-04-15,12,0.02,616,default
L001588,C00783,19270,2023-04-26,24,0.02,662,active
L001589,C00784,10659,2024-04-23,18,0.02,689,active
L001590,C00785,12193,2023-08-12,18,0.02,648,closed
L001591,C00786,2061,2024-10-06,24,0.032,673,active
L001592,C00787,70430,2024-07-24,18,0.012,660,active
L001593,C00788,28437,2024-04-15,6,0.02,659,closed
L001594,C00788,41750,2024-10-17,24,0.02,634,active
L001595,C00789,8267,2023-12-30,24,0.032,646,active
L001596,C00790,15508,2024-07-03,6,0.02,628,closed
L001597,C00790,6747,2024-03-05,18,0.02,645,active
L001598,C00790,14935,2024-05-18,24,0.02,662,active
L001599,C00791,34121,2024-12-19,12,0.02,668,active
L001600,C00791,20917,2025-01-07,18,0.02,647,active
L001601,C00791,23297,2024-10-23,24,0.02,683,active
L001602,C00792,3407,2025-01-02,6,0.032,593,active
L001603,C00793,24264,2025-02-16,12,0.02,675,active
L001604,C00793,15223,2024-12-13,6,0.02,632,active
L001605,C00794,24103,2025-02-10,18,0.02,651,active
L001606,C00795,44285,2024-10-01,18,0.02,664,active
L001607,C00796,28648,2024-11-21,12,0.02,644,active
L001608,C00797,88444,2024-10-28,12,0.012,671,active
L001609,C00797,104381,2024-02-12,6,0.012,674,closed
L001610,C00797,88643,2024-07-01,18,0.012,645,active
L001611,C00798,60747,2023-01-17,12,0.02,694,closed
L001612,C00798,55921,2023-02-08,6,0.02,696,closed
L001613,C00798,36195,2024-07-09,18,0.02,630,active
L001614,C00799,15205,2025-02-05,18,0.02,661,active
L001615,C00799,32181,2024-09-09,18,0.02,613,active
L001616,C00800,46337,2024-10-31,6,0.012,632,active
L001617,C00800,31334,2023-10-22,24,0.012,634,active
L001618,C00800,29169,2024-08-23,12,0.012,676,active
L001619,C00801,25598,2024-09-20,24,0.012,647,active
L001620,C00802,18627,2024-11-13,12,0.02,662,active
L001621,C00802,27297,2024-11-15,12,0.02,616,active
L001622,C00802,16957,2024-05-11,12,0.02,618,active
L001623,C00803,81209,2024-03-20,6,0.012,661,closed
L001624,C00803,81271,2023-11-06,12,0.012,633,closed
L001625,C00803,98265,2025-03-09,18,0.012,670,active
L001626,C00804,50864,2024-07-18,18,0.02,629,default
L001627,C00804,24029,2024-03-08,12,0.02,630,closed
L001628,C00805,71385,2025-03-31,12,0.012,664,active
L001629,C00805,56201,2025-03-20,18,0.012,631,active
L001630,C00806,138032,2024-10-31,18,0.012,653,active
L001631,C00807,86152,2024-07-13,6,0.012,596,closed
L001632,C00808,13503,2023-09-24,18,0.02,676,closed
L001633,C00809,31679,2023-07-02,18,0.02,699,closed
L001634,C00809,12831,2024-08-12,12,0.02,653,active
L001635,C00810,6246,2024-11-06,6,0.02,628,active
L001636,C00810,10076,2024-11-28,6,0.02,669,active
L001637,C00810,18399,2024-11-23,18,0.02,633,default
L001638,C00811,10959,2025-02-13,18,0.032,650,active
L001639,C00811,12766,2024-10-05,6,0.032,626,closed
L001640,C00812,9644,2024-05-07,12,0.032,689,active
L001641,C00813,14378,2024-07-19,6,0.02,650,default
L001642,C00813,12971,2024-11-27,18,0.02,659,active
L001643,C00813,12783,2024-10-21,12,0.02,652,active
L001644,C00814,120374,2024-09-26,24,0.012,594,active
L001645,C00814,111756,2023-09-01,24,0.012,667,active
L001646,C00815,51475,2023-01-17,18,0.02,673,closed
L001647,C00816,9485,2024-05-25,6,0.032,655,default
L001648,C00817,39521,2024-02-24,6,0.012,649,closed
L001649,C00817,54587,2024-01-08,6,0.012,631,closed
L001650,C00818,107899,2023-08-29,18,0.012,617,closed
L001651,C00819,44473,2025-04-15,24,0.02,672,active
L001652,C00819,42730,2023-12-06,24,0.02,667,active
L001653,C00819,42678,2023-11-09,12,0.02,633,closed
L001654,C00820,79772,2024-09-01,18,0.012,619,active
L001655,C00820,134409,2024-04-04,18,0.012,654,active
L001656,C00821,34465,2023-10-22,12,0.012,648,closed
L001657,C00821,77261,2023-03-26,24,0.012,692,closed
L001658,C00821,31657,2023-01-27,6,0.012,665,closed
L001659,C00822,51874,2024-06-08,12,0.012,655,active
L001660,C00822,26198,2024-06-15,6,0.012,675,closed
L001661,C00823,7931,2024-10-15,6,0.032,594,closed
L001662,C00824,52561,2024-12-13,12,0.012,633,active
L001663,C00824,59424,2024-08-19,24,0.012,623,active
L001664,C00824,91992,2024-11-29,24,0.012,681,active
L001665,C00825,10869,2024-03-09,24,0.02,710,active
L001666,C00826,41931,2025-04-03,6,0.012,675,active
L001667,C00826,70347,2024-08-02,18,0.012,677,active
L001668,C00827,49128,2025-03-31,12,0.012,630,active
L001669,C00828,76591,2024-10-26,12,0.012,598,active
L001670,C00829,3259,2023-09-03,6,0.032,698,closed
L001671,C00830,31198,2023-09-08,24,0.012,674,active
L001672,C00830,36923,2025-01-04,18,0.012,656,active
L001673,C00830,43316,2024-06-15,24,0.012,662,active
L001674,C00831,94390,2023-12-25,18,0.012,655,active
L001675,C00832,4522,2024-05-10,12,0.032,727,active
L001676,C00832,6353,2023-02-03,6,0.032,616,closed
L001677,C00833,35707,2024-01-27,12,0.02,657,closed
L001678,C00833,11191,2024-02-06,12,0.02,647,closed
L001679,C00834,11810,2023-03-06,12,0.032,597,closed
L001680,C00835,32971,2025-03-11,12,0.012,696,active
L001681,C00835,29253,2023-08-20,12,0.012,644,closed
L001682,C00835,77168,2023-08-19,24,0.012,671,active
L001683,C00836,65478,2025-03-18,12,0.012,607,active
L001684,C00836,75689,2025-03-01,18,0.012,636,active
L001685,C00836,75126,2025-03-06,18,0.012,624,active
L001686,C00837,97132,2024-05-15,24,0.012,655,active
L001687,C00838,10471,2024-12-15,6,0.02,590,active
L001688,C00838,21624,2024-12-07,24,0.02,611,active
L001689,C00839,71120,2025-02-11,24,0.012,616,default
L001690,C00839,31173,2025-02-03,6,0.012,653,active
L001691,C00840,62162,2024-06-21,24,0.012,679,active
L001692,C00840,46840,2023-10-05,18,0.012,699,closed
L001693,C00840,32777,2024-08-12,12,0.012,688,default
L001694,C00841,31492,2025-02-09,12,0.02,648,active
L001695,C00841,21261,2023-02-25,12,0.02,635,default
L001696,C00841,14442,2023-02-15,24,0.02,613,closed
L001697,C00842,26211,2024-12-28,24,0.02,605,active
L001698,C00842,32064,2024-10-14,18,0.02,630,active
L001699,C00842,22726,2025-01-05,6,0.02,621,active
L001700,C00843,6757,2024-06-15,18,0.02,662,default
L001701,C00844,79924,2025-04-02,6,0.012,666,active
L001702,C00844,102948,2024-08-16,12,0.012,690,active
L001703,C00844,31379,2024-04-08,12,0.012,645,closed
L001704,C00845,22622,2025-02-13,6,0.02,655,active
L001705,C00846,2215,2025-04-02,12,0.032,651,active
L001706,C00846,3153,2025-04-06,24,0.032,675,active
L001707,C00846,5477,2025-04-08,12,0.032,660,active
L001708,C00847,122657,2024-02-21,6,0.012,663,closed
L001709,C00847,148956,2024-11-28,24,0.012,654,active
L001710,C00847,54468,2024-11-08,6,0.012,609,active
L001711,C00848,24854,2024-05-06,12,0.02,634,active
L001712,C00849,37098,2025-01-16,6,0.02,604,active
L001713,C00850,10993,2025-03-12,12,0.032,655,active
L001714,C00850,15401,2025-02-05,12,0.032,673,active
L001715,C00850,7724,2024-11-24,6,0.032,649,active
L001716,C00851,131880,2024-10-28,18,0.012,643,active
L001717,C00851,55518,2023-10-16,6,0.012,648,closed
L001718,C00852,41678,2025-03-05,12,0.02,685,active
L001719,C00852,57183,2025-02-15,12,0.02,618,active
L001720,C00852,20091,2025-02-28,12,0.02,634,active
L001721,C00853,67084,2025-01-18,6,0.012,619,active
L001722,C00853,65123,2024-07-08,12,0.012,635,active
L001723,C00853,66160,2025-03-19,6,0.012,610,active
L001724,C00854,3405,2023-05-02,12,0.032,639,closed
L001725,C00854,5164,2024-01-11,12,0.032,670,closed
L001726,C00855,25419,2024-10-20,12,0.02,716,active
L001727,C00856,10217,2023-05-07,12,0.032,672,closed
L001728,C00856,12173,2024-07-24,6,0.032,659,closed
L001729,C00857,3601,2023-03-29,6,0.032,690,closed
L001730,C00857,2166,2023-05-14,18,0.032,600,default
L001731,C00857,2799,2023-11-24,12,0.032,648,closed
L001732,C00858,113953,2025-02-10,12,0.012,626,active
L001733,C00858,53511,2024-04-23,18,0.012,612,active
L001734,C00858,150701,2024-10-17,24,0.012,606,active
L001735,C00859,33318,2024-01-15,18,0.02,698,active
L001736,C00860,54664,2025-01-19,18,0.02,630,active
L001737,C00860,33979,2025-02-08,6,0.02,643,active
L001738,C00861,51392,2023-03-02,6,0.012,665,closed
L001739,C00861,34770,2025-03-22,12,0.012,643,active
L001740,C00861,28411,2024-02-13,6,0.012,633,closed
L001741,C00862,18478,2024-06-13,18,0.02,661,active
L001742,C00863,26029,2025-02-18,6,0.012,680,active
L001743,C00864,45083,2025-01-29,24,0.012,635,active
L001744,C00865,97467,2024-04-18,18,0.012,666,active
L001745,C00866,55602,2024-08-18,12,0.012,645,active
L001746,C00866,30149,2024-05-07,12,0.012,691,active
L001747,C00867,33503,2024-10-29,24,0.012,647,active
L001748,C00867,30842,2024-09-08,24,0.012,654,default
L001749,C00867,44234,2024-05-13,12,0.012,662,active
L001750,C00868,99053,2024-12-06,24,0.012,662,active
L001751,C00869,18346,2024-08-22,12,0.02,624,active
L001752,C00869,54803,2024-12-17,6,0.02,710,active
L001753,C00870,64196,2023-12-19,18,0.012,673,active
L001754,C00870,108510,2023-10-03,6,0.012,691,closed
L001755,C00871,7187,2023-09-16,18,0.02,670,closed
L001756,C00872,16506,2025-01-20,18,0.02,622,active
L001757,C00872,16417,2025-04-10,12,0.02,632,default
L001758,C00872,38756,2025-02-19,6,0.02,649,active
L001759,C00873,123998,2024-02-09,24,0.012,640,active
L001760,C00873,44245,2024-10-25,24,0.012,609,active
L001761,C00874,21564,2024-09-09,18,0.02,621,active
L001762,C00874,31231,2024-01-27,12,0.02,664,default
L001763,C00875,27087,2025-02-15,12,0.02,662,active
L001764,C00875,24049,2025-03-30,18,0.02,594,active
L001765,C00876,6813,2025-04-06,18,0.02,614,active
L001766,C00876,23131,2024-03-17,12,0.02,687,closed
L001767,C00877,44689,2023-06-25,24,0.012,664,active
L001768,C00877,101191,2023-06-12,6,0.012,634,closed
L001769,C00877,129994,2024-07-12,6,0.012,615,closed
L001770,C00878,66483,2025-01-02,24,0.012,685,active
L001771,C00878,79457,2024-08-23,18,0.012,610,active
L001772,C00878,22311,2024-09-25,6,0.012,698,closed
L001773,C00879,18289,2024-07-01,6,0.02,631,closed
L001774,C00879,33171,2023-12-31,12,0.02,635,closed
L001775,C00880,93244,2024-02-07,6,0.012,648,closed
L001776,C00880,93351,2024-06-13,24,0.012,632,active
L001777,C00881,7047,2025-02-27,6,0.032,646,active
L001778,C00882,48547,2023-09-15,6,0.012,687,closed
L001779,C00882,26695,2025-02-07,12,0.012,629,active
L001780,C00883,80185,2024-10-08,12,0.012,601,active
L001781,C00883,81896,2025-01-29,24,0.012,651,active
L001782,C00884,8500,2023-11-28,18,0.02,661,active
L001783,C00885,11265,2025-03-20,6,0.032,654,active
L001784,C00886,18270,2024-05-21,12,0.032,669,active
L001785,C00887,35684,2025-04-06,18,0.02,660,active
L001786,C00887,17625,2024-09-14,24,0.02,598,active
L001787,C00887,20615,2024-10-29,6,0.02,617,active
L001788,C00888,13240,2024-05-02,24,0.032,645,active
L001789,C00888,8642,2025-04-04,18,0.032,654,active
L001790,C00889,12082,2023-08-25,6,0.02,673,closed
L001791,C00889,39898,2023-09-02,18,0.02,678,closed
L001792,C00890,56270,2025-03-16,12,0.012,707,active
L001793,C00891,12184,2024-06-21,12,0.032,660,active
L001794,C00892,31292,2023-12-20,24,0.02,584,active
L001795,C00892,22199,2024-10-30,6,0.02,651,active
L001796,C00893,34282,2023-09-23,6,0.012,670,closed
L001797,C00893,56073,2024-03-31,12,0.012,705,closed
L001798,C00893,85039,2024-02-15,6,0.012,663,closed
L001799,C00894,8266,2024-06-02,12,0.032,688,default
L001800,C00895,99071,2023-11-25,6,0.012,624,closed
L001801,C00895,77246,2023-06-19,18,0.012,685,closed
L001802,C00896,26006,2023-05-29,6,0.02,627,closed
L001803,C00896,27184,2024-12-14,6,0.02,657,active
L001804,C00897,61290,2024-12-01,24,0.012,643,active
L001805,C00897,57507,2023-12-22,12,0.012,631,closed
L001806,C00898,21416,2025-03-01,6,0.02,582,active
L001807,C00898,18781,2025-01-25,12,0.02,623,active
L001808,C00898,18335,2024-11-04,24,0.02,560,active
L001809,C00899,62151,2024-09-29,24,0.012,633,active
L001810,C00899,105487,2023-09-29,12,0.012,649,closed
L001811,C00900,11147,2024-07-16,24,0.032,610,active
L001812,C00900,21187,2024-11-20,6,0.032,626,active
L001813,C00900,17167,2025-01-18,6,0.032,671,default
L001814,C00901,44427,2025-03-04,12,0.02,677,active
L001815,C00902,13367,2024-05-10,24,0.032,673,active
L001816,C00902,8881,2024-01-27,6,0.032,634,closed
L001817,C00903,17770,2025-04-11,24,0.02,646,active
L001818,C00904,37297,2024-10-24,12,0.012,668,active
L001819,C00904,19505,2025-01-22,24,0.012,661,default
L001820,C00905,38316,2024-09-09,18,0.02,649,active
L001821,C00906,2802,2023-07-03,24,0.032,640,active
L001822,C00906,8832,2024-11-29,24,0.032,618,active
L001823,C00907,43802,2024-08-04,18,0.012,652,active
L001824,C00907,72834,2024-11-16,24,0.012,613,active
L001825,C00908,133629,2024-07-17,12,0.012,686,active
L001826,C00908,78080,2023-09-24,12,0.012,674,closed
L001827,C00909,5701,2025-03-13,12,0.032,623,active
L001828,C00909,12700,2023-12-11,6,0.032,687,closed
L001829,C00910,6741,2024-12-18,6,0.032,664,active
L001830,C00910,4063,2025-04-11,12,0.032,652,active
L001831,C00911,69704,2024-03-14,24,0.012,669,active
L001832,C00911,34589,2024-04-30,12,0.012,662,active
L001833,C00912,42805,2023-05-06,6,0.012,625,closed
L001834,C00913,5040,2024-12-01,24,0.032,644,active
L001835,C00913,2568,2024-08-02,24,0.032,641,active
L001836,C00913,7705,2025-04-05,12,0.032,645,active
L001837,C00914,53988,2024-04-03,6,0.012,669,closed
L001838,C00914,33290,2023-10-11,24,0.012,672,active
L001839,C00915,14774,2023-03-19,6,0.012,612,closed
L001840,C00915,16514,2023-02-24,18,0.012,665,closed
L001841,C00916,28473,2024-05-18,24,0.02,701,active
L001842,C00917,40007,2023-02-19,18,0.012,695,closed
L001843,C00917,64518,2023-09-29,12,0.012,654,closed
L001844,C00917,50609,2023-05-07,12,0.012,608,closed
L001845,C00918,10163,2024-06-22,24,0.02,658,active
L001846,C00918,17233,2024-12-03,24,0.02,634,active
L001847,C00919,29042,2025-01-12,12,0.012,653,active
L001848,C00920,29129,2024-04-03,24,0.02,645,active
L001849,C00920,36910,2023-03-28,24,0.02,628,closed
L001850,C00920,46972,2023-09-06,12,0.02,653,closed
